0,0.000528052805280528
1,0.000528052805280528
2,0.000528052805280528
3,0.000132013201320132
4,0.001188118811881188
5,0.0009240924092409241
6,0.0009240924092409241
7,0.0007920792079207921
8,0.0014521452145214522
9,0.001056105610561056
10,0.0014521452145214522
11,0.0022442244224422443
12,0.002112211221122112
13,0.005412541254125412
14,0.006732673267326733
15,0.008184818481848185
16,0.013597359735973598
17,0.019933993399339933
18,0.037887788778877884
19,0.05003300330033003
20,0.060198019801980196
21,0.08052805280528053
22,0.0895049504950495
23,0.10706270627062706
24,0.11933993399339934
25,0.13716171617161715
26,0.14336633663366335
27,0.15656765676567658
28,0.1551155115511551
29,0.1508910891089109
30,0.15815181518151816
31,0.17254125412541255
32,0.1743894389438944
33,0.18099009900990098
34,0.17372937293729374
35,0.17636963696369637
36,0.1794059405940594
37,0.1743894389438944
38,0.154983498349835
39,0.13425742574257427
40,0.12462046204620462
41,0.11141914191419142
42,0.08528052805280528
43,0.07313531353135314
44,0.055445544554455446
45,0.04567656765676568
46,0.02943894389438944
47,0.02811881188118812
48,0.02099009900990099
49,0.019537953795379537
50,0.013861386138613862
51,0.015313531353135313
52,0.012805280528052805
53,0.014785478547854785
54,0.012277227722772278
55,0.012805280528052805
56,0.010033003300330034
57,0.010561056105610561
58,0.009636963696369637
59,0.009636963696369637
60,0.008184818481848185
61,0.008976897689768977
62,0.008184818481848185
63,0.006996699669966997
64,0.007656765676567656
65,0.006204620462046204
66,0.006732673267326733
67,0.006336633663366337
68,0.007128712871287129
69,0.0060726072607260725
70,0.005676567656765677
71,0.007656765676567656
72,0.0075247524752475245
73,0.007788778877887789
74,0.008316831683168317
75,0.010165016501650165
76,0.010165016501650165
77,0.011221122112211221
78,0.010693069306930694
79,0.011749174917491749
80,0.011353135313531354
81,0.014125412541254125
82,0.015973597359735973
83,0.016237623762376238
84,0.015313531353135313
85,0.018217821782178217
86,0.018481848184818482
87,0.01966996699669967
88,0.024554455445544555
89,0.022178217821782177
90,0.027854785478547854
91,0.03128712871287129
92,0.03326732673267327
93,0.03920792079207921
94,0.0366996699669967
95,0.038943894389438946
96,0.04422442244224423
97,0.041716171617161714
98,0.04554455445544554
99,0.038943894389438946
100,0.04026402640264026
101,0.03947194719471947
102,0.04198019801980198
103,0.038415841584158415
104,0.041056105610561056
105,0.03854785478547855
106,0.03273927392739274
107,0.03828382838283828
108,0.03603960396039604
109,0.038415841584158415
110,0.048448844884488446
111,0.053993399339933995
112,0.06904290429042904
113,0.08462046204620462
114,0.12105610561056106
115,0.13597359735973596
116,0.1673927392739274
117,0.19973597359735973
118,0.22125412541254125
119,0.24277227722772277
120,0.25570957095709573
121,0.26877887788778876
122,0.25452145214521454
123,0.24422442244224424
124,0.220990099009901
125,0.19762376237623763
126,0.16884488448844884
127,0.12924092409240925
128,0.10785478547854785
129,0.07353135313531353
130,0.05425742574257426
131,0.038415841584158415
132,0.0231023102310231
133,0.013861386138613862
134,0.009108910891089108
135,0.0033003300330033004
136,0.002376237623762376
137,0.002772277227722772
138,0.0018481848184818482
139,0.00039603960396039607
140,0.000264026402640264
141,0.0007920792079207921
142,0.0
143,0.000264026402640264
144,0.0
145,0.000264026402640264
146,0.00039603960396039607
147,0.000264026402640264
148,0.000528052805280528
149,0.00039603960396039607
150,0.000132013201320132
151,0.000132013201320132
152,0.000132013201320132
153,0.0
154,0.000132013201320132
155,0.0
156,0.0
157,0.000132013201320132
158,0.000264026402640264
159,0.0
160,0.0
161,0.000528052805280528
162,0.000132013201320132
163,0.000264026402640264
164,0.000264026402640264
165,0.000132013201320132
166,0.0009240924092409241
167,0.000132013201320132
168,0.000264026402640264
169,0.0
170,0.000132013201320132
171,0.000264026402640264
172,0.000132013201320132
173,0.0
174,0.000264026402640264
175,0.000264026402640264
176,0.000132013201320132
177,0.000264026402640264
178,0.000132013201320132
179,0.000132013201320132
180,0.000264026402640264
181,0.000264026402640264
182,0.000264026402640264
183,0.000132013201320132
184,0.0
185,0.000132013201320132
186,0.0
187,0.000264026402640264
188,0.000132013201320132
189,0.000132013201320132
190,0.00039603960396039607
191,0.0
192,0.000132013201320132
193,0.000132013201320132
194,0.000132013201320132
195,0.000264026402640264
196,0.0
197,0.000132013201320132
198,0.0
199,0.0
200,0.00039603960396039607
201,0.0
202,0.000132013201320132
203,0.000264026402640264
204,0.000132013201320132
205,0.0
206,0.000132013201320132
207,0.000264026402640264
208,0.0
209,0.0
210,0.000132013201320132
211,0.0
212,0.000264026402640264
213,0.0
214,0.000132013201320132
215,0.000264026402640264
216,0.000132013201320132
217,0.000132013201320132
218,0.0
219,0.000264026402640264
220,0.0
221,0.0
222,0.0
223,0.000132013201320132
224,0.000132013201320132
225,0.000132013201320132
226,0.000132013201320132
227,0.0
228,0.0
229,0.000132013201320132
230,0.0
231,0.000132013201320132
232,0.0
233,0.000132013201320132
234,0.000132013201320132
235,0.0
236,0.000264026402640264
237,0.0
238,0.000132013201320132
239,0.000264026402640264
240,0.0
241,0.0
242,0.000132013201320132
243,0.0
244,0.000132013201320132
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.000132013201320132
253,0.000132013201320132
254,0.0
